Dataset Name,Algorithm Name,Cross Validation[1-10],AUC
tic-tac-toe,Adaboost,3,0.9995189995189996
tic-tac-toe,LightGBM,3,0.9850889850889852
tic-tac-toe,Provably Robust Boosting,3,0.7503607503607503
tic-tac-toe,XBART,3,0.4817219817219818
tic-tac-toe,Adaboost,4,0.9826839826839828
tic-tac-toe,LightGBM,4,1.0
tic-tac-toe,Provably Robust Boosting,4,0.6786916786916787
tic-tac-toe,XBART,4,0.5656565656565656
tic-tac-toe,Adaboost,5,0.9961519961519962
tic-tac-toe,LightGBM,5,1.0
tic-tac-toe,Provably Robust Boosting,5,0.7356902356902357
tic-tac-toe,XBART,5,0.5187590187590188
tic-tac-toe,Adaboost,6,0.9995256166982922
tic-tac-toe,LightGBM,6,1.0
tic-tac-toe,Provably Robust Boosting,6,0.7661290322580646
tic-tac-toe,XBART,6,0.4890891840607211
tic-tac-toe,Adaboost,7,0.9952561669829222
tic-tac-toe,LightGBM,7,0.9924098671726757
tic-tac-toe,Provably Robust Boosting,7,0.6631878557874763
tic-tac-toe,XBART,7,0.5773244781783682
tic-tac-toe,Adaboost,8,1.0
tic-tac-toe,LightGBM,8,1.0
tic-tac-toe,Provably Robust Boosting,8,0.7815249266862171
tic-tac-toe,XBART,8,0.6483382209188661
tic-tac-toe,Adaboost,9,0.995601173020528
tic-tac-toe,LightGBM,9,0.9877810361681328
tic-tac-toe,Provably Robust Boosting,9,0.6495601173020528
tic-tac-toe,XBART,9,0.5395894428152492
titanic,Adaboost,0,0.7558724832214765
titanic,LightGBM,0,0.7582028337061895
titanic,Provably Robust Boosting,0,0.7115026099925428
titanic,XBART,0,0.7222222222222222
titanic,Adaboost,1,0.7734190377162302
titanic,LightGBM,1,0.7672747896776633
titanic,Provably Robust Boosting,1,0.7196804991019945
titanic,XBART,1,0.7126855090273183
titanic,Adaboost,2,0.7293222421778995
titanic,LightGBM,2,0.7418943189337367
titanic,Provably Robust Boosting,2,0.7049343038094337
titanic,XBART,2,0.6753946497778619
titanic,Adaboost,3,0.7885906040268458
titanic,LightGBM,3,0.8020134228187921
titanic,Provably Robust Boosting,3,0.7472350883826449
titanic,XBART,3,0.7040835617733245
titanic,Adaboost,4,0.7745060969845922
titanic,LightGBM,4,0.7846204745250025
titanic,Provably Robust Boosting,4,0.7436903298988562
titanic,XBART,4,0.7279516022308347
titanic,Adaboost,5,0.7533793364212118
titanic,LightGBM,5,0.7516778523489933
titanic,Provably Robust Boosting,5,0.719822289441346
titanic,XBART,5,0.6872105113904906
titanic,Adaboost,6,0.7609414878532942
titanic,LightGBM,6,0.7654787787125438
titanic,Provably Robust Boosting,6,0.736884393609982
titanic,XBART,6,0.7143397296530863
titanic,Adaboost,7,0.7249267416580017
titanic,LightGBM,7,0.7305038283391625
titanic,Provably Robust Boosting,7,0.7012950184327442
titanic,XBART,7,0.6482181680688156
titanic,Adaboost,8,0.7975706588524436
titanic,LightGBM,8,0.8150581340391342
titanic,Provably Robust Boosting,8,0.7787598071651385
titanic,XBART,8,0.7163247944040079
titanic,Adaboost,9,0.7229889403535306
titanic,LightGBM,9,0.7403818886473201
titanic,Provably Robust Boosting,9,0.689999054731071
titanic,XBART,9,0.6884866244446546
transplant,Adaboost,0,1.0
transplant,LightGBM,0,1.0
transplant,Provably Robust Boosting,0,0.8333333333333333
transplant,XBART,0,1.0
transplant,Adaboost,1,1.0
transplant,LightGBM,1,1.0
transplant,Provably Robust Boosting,1,0.9444444444444444
transplant,XBART,1,1.0
transplant,Adaboost,2,1.0
transplant,LightGBM,2,1.0
transplant,Provably Robust Boosting,2,0.7777777777777778
transplant,XBART,2,1.0
transplant,Adaboost,3,0.925
transplant,LightGBM,3,1.0
transplant,Provably Robust Boosting,3,0.8125
transplant,XBART,3,1.0
transplant,Adaboost,4,0.8375
transplant,LightGBM,4,0.9125
transplant,Provably Robust Boosting,4,0.7375
transplant,XBART,4,0.925
transplant,Adaboost,5,1.0
transplant,LightGBM,5,1.0
transplant,Provably Robust Boosting,5,0.625
transplant,XBART,5,1.0
transplant,Adaboost,6,1.0
transplant,LightGBM,6,1.0
transplant,Provably Robust Boosting,6,0.8125
transplant,XBART,6,1.0
transplant,Adaboost,7,1.0
transplant,LightGBM,7,1.0
transplant,Provably Robust Boosting,7,0.8125
transplant,XBART,7,1.0
transplant,Adaboost,8,1.0
transplant,LightGBM,8,1.0
transplant,Provably Robust Boosting,8,0.75
transplant,XBART,8,1.0
transplant,Adaboost,9,1.0
transplant,LightGBM,9,1.0
transplant,Provably Robust Boosting,9,0.6125
transplant,XBART,9,1.0
triazines,Adaboost,0,0.931818181818182
triazines,LightGBM,0,0.8806818181818182
triazines,Provably Robust Boosting,0,0.5
triazines,XBART,0,0.9431818181818182
triazines,Adaboost,1,0.7329545454545454
triazines,LightGBM,1,0.7386363636363636
triazines,Provably Robust Boosting,1,0.5284090909090908
triazines,XBART,1,0.7727272727272727
triazines,Adaboost,2,0.8806818181818182
triazines,LightGBM,2,0.9090909090909092
triazines,Provably Robust Boosting,2,0.590909090909091
triazines,XBART,2,0.8409090909090908
triazines,Adaboost,3,0.931818181818182
triazines,LightGBM,3,0.8863636363636365
triazines,Provably Robust Boosting,3,0.7613636363636364
triazines,XBART,3,0.943181818181818
triazines,Adaboost,4,0.9772727272727272
triazines,LightGBM,4,0.8068181818181819
triazines,Provably Robust Boosting,4,0.6647727272727273
triazines,XBART,4,0.8409090909090909
triazines,Adaboost,5,0.7784090909090909
triazines,LightGBM,5,0.8977272727272727
triazines,Provably Robust Boosting,5,0.6931818181818182
triazines,XBART,5,0.8068181818181818
triazines,Adaboost,6,0.8311688311688311
triazines,LightGBM,6,0.7792207792207793
triazines,Provably Robust Boosting,6,0.6948051948051948
triazines,XBART,6,0.8051948051948052
triazines,Adaboost,7,0.6233766233766234
triazines,LightGBM,7,0.6623376623376623
triazines,Provably Robust Boosting,7,0.6233766233766234
triazines,XBART,7,0.7142857142857143
triazines,Adaboost,8,0.7272727272727273
triazines,LightGBM,8,0.6753246753246753
triazines,Provably Robust Boosting,8,0.487012987012987
triazines,XBART,8,0.7012987012987013
triazines,Adaboost,9,0.925
triazines,LightGBM,9,0.91875
triazines,Provably Robust Boosting,9,0.85
triazines,XBART,9,0.8
vertebral-column-2clases,Adaboost,0,0.9333333333333332
vertebral-column-2clases,LightGBM,0,0.9285714285714286
vertebral-column-2clases,Provably Robust Boosting,0,0.5
vertebral-column-2clases,XBART,0,0.9333333333333332
vertebral-column-2clases,Adaboost,1,0.9523809523809524
vertebral-column-2clases,LightGBM,1,0.9285714285714286
vertebral-column-2clases,Provably Robust Boosting,1,0.5
vertebral-column-2clases,XBART,1,0.9333333333333332
vertebral-column-2clases,Adaboost,2,0.923809523809524
vertebral-column-2clases,LightGBM,2,0.938095238095238
vertebral-column-2clases,Provably Robust Boosting,2,0.5
vertebral-column-2clases,XBART,2,0.938095238095238
vertebral-column-2clases,Adaboost,3,0.9214285714285716
vertebral-column-2clases,LightGBM,3,0.9142857142857144
vertebral-column-2clases,Provably Robust Boosting,3,0.5
vertebral-column-2clases,XBART,3,0.8714285714285714
vertebral-column-2clases,Adaboost,4,0.7738095238095238
vertebral-column-2clases,LightGBM,4,0.8047619047619048
vertebral-column-2clases,Provably Robust Boosting,4,0.5
vertebral-column-2clases,XBART,4,0.7952380952380952
vertebral-column-2clases,Adaboost,5,0.9142857142857144
vertebral-column-2clases,LightGBM,5,0.9380952380952382
vertebral-column-2clases,Provably Robust Boosting,5,0.5
vertebral-column-2clases,XBART,5,0.9714285714285714
vertebral-column-2clases,Adaboost,6,0.9761904761904762
vertebral-column-2clases,LightGBM,6,0.9285714285714284
vertebral-column-2clases,Provably Robust Boosting,6,0.5
vertebral-column-2clases,XBART,6,0.9523809523809524
vertebral-column-2clases,Adaboost,7,0.938095238095238
vertebral-column-2clases,LightGBM,7,0.942857142857143
vertebral-column-2clases,Provably Robust Boosting,7,0.5
vertebral-column-2clases,XBART,7,0.9619047619047618
vertebral-column-2clases,Adaboost,8,0.9523809523809524
vertebral-column-2clases,LightGBM,8,0.961904761904762
vertebral-column-2clases,Provably Robust Boosting,8,0.5
vertebral-column-2clases,XBART,8,0.942857142857143
vertebral-column-2clases,Adaboost,9,0.8095238095238095
vertebral-column-2clases,LightGBM,9,0.923809523809524
vertebral-column-2clases,Provably Robust Boosting,9,0.5
vertebral-column-2clases,XBART,9,0.8333333333333334
vertebral-column-3clases,Adaboost,0,0.8940476190476191
vertebral-column-3clases,LightGBM,0,0.9532539682539682
vertebral-column-3clases,Provably Robust Boosting,0,0.8689484126984127
vertebral-column-3clases,XBART,0,0.9204365079365079
vertebral-column-3clases,Adaboost,1,0.9112698412698412
vertebral-column-3clases,LightGBM,1,0.9382142857142858
vertebral-column-3clases,Provably Robust Boosting,1,0.8767857142857144
vertebral-column-3clases,XBART,1,0.8985714285714286
vertebral-column-3clases,Adaboost,2,0.9323809523809524
vertebral-column-3clases,LightGBM,2,0.9130158730158732
vertebral-column-3clases,Provably Robust Boosting,2,0.9147619047619048
vertebral-column-3clases,XBART,2,0.8536507936507937
vertebral-column-3clases,Adaboost,3,0.9365079365079366
vertebral-column-3clases,LightGBM,3,0.956190476190476
vertebral-column-3clases,Provably Robust Boosting,3,0.9121031746031748
vertebral-column-3clases,XBART,3,0.9733333333333332
vertebral-column-3clases,Adaboost,4,0.9968253968253968
vertebral-column-3clases,LightGBM,4,0.9938492063492064
vertebral-column-3clases,Provably Robust Boosting,4,0.9757539682539684
vertebral-column-3clases,XBART,4,0.9517857142857142
vertebral-column-3clases,Adaboost,5,0.9233333333333332
vertebral-column-3clases,LightGBM,5,0.953531746031746
vertebral-column-3clases,Provably Robust Boosting,5,0.943968253968254
vertebral-column-3clases,XBART,5,0.9692063492063492
vertebral-column-3clases,Adaboost,6,0.8601984126984128
vertebral-column-3clases,LightGBM,6,0.8875793650793651
vertebral-column-3clases,Provably Robust Boosting,6,0.8228769841269842
vertebral-column-3clases,XBART,6,0.8685714285714287
vertebral-column-3clases,Adaboost,7,0.8438095238095237
vertebral-column-3clases,LightGBM,7,0.9612698412698412
vertebral-column-3clases,Provably Robust Boosting,7,0.8765079365079366
vertebral-column-3clases,XBART,7,0.8682539682539683
vertebral-column-3clases,Adaboost,8,0.9574603174603176
vertebral-column-3clases,LightGBM,8,0.9457142857142856
vertebral-column-3clases,Provably Robust Boosting,8,0.8769047619047621
vertebral-column-3clases,XBART,8,0.961904761904762
vertebral-column-3clases,Adaboost,9,0.9777777777777776
vertebral-column-3clases,LightGBM,9,0.9554365079365079
vertebral-column-3clases,Provably Robust Boosting,9,0.8168849206349206
vertebral-column-3clases,XBART,9,0.9657142857142856
veteran,Adaboost,0,0.7000000000000001
veteran,LightGBM,0,0.7749999999999999
veteran,Provably Robust Boosting,0,0.525
veteran,XBART,0,0.7250000000000001
veteran,Adaboost,1,0.6
veteran,LightGBM,1,0.725
veteran,Provably Robust Boosting,1,0.4
veteran,XBART,1,0.5750000000000001
veteran,Adaboost,2,0.85
veteran,LightGBM,2,0.8
veteran,Provably Robust Boosting,2,0.35
veteran,XBART,2,0.75
veteran,Adaboost,3,0.8
veteran,LightGBM,3,0.8
veteran,Provably Robust Boosting,3,0.525
veteran,XBART,3,0.85
veteran,Adaboost,4,0.7
veteran,LightGBM,4,0.7333333333333333
veteran,Provably Robust Boosting,4,0.37777777777777777
veteran,XBART,4,0.6222222222222222
veteran,Adaboost,5,0.6444444444444444
veteran,LightGBM,5,0.6666666666666666
veteran,Provably Robust Boosting,5,0.5
veteran,XBART,5,0.6666666666666666
veteran,Adaboost,6,0.8666666666666667
veteran,LightGBM,6,0.7777777777777778
veteran,Provably Robust Boosting,6,0.14444444444444446
veteran,XBART,6,0.6
veteran,Adaboost,7,0.7777777777777778
veteran,LightGBM,7,0.8055555555555556
veteran,Provably Robust Boosting,7,0.2777777777777778
veteran,XBART,7,0.8055555555555556
veteran,Adaboost,8,0.8888888888888888
veteran,LightGBM,8,0.7222222222222222
veteran,Provably Robust Boosting,8,0.5833333333333333
veteran,XBART,8,0.7777777777777777
veteran,Adaboost,9,0.7638888888888888
veteran,LightGBM,9,0.8611111111111112
veteran,Provably Robust Boosting,9,0.6111111111111109
veteran,XBART,9,0.8055555555555556
visualizing_livestock,Adaboost,0,1.0
visualizing_livestock,LightGBM,0,1.0
visualizing_livestock,Provably Robust Boosting,0,0.6818181818181819
visualizing_livestock,XBART,0,1.0
visualizing_livestock,Adaboost,1,0.5681818181818181
visualizing_livestock,LightGBM,1,0.5454545454545454
visualizing_livestock,Provably Robust Boosting,1,0.3409090909090909
visualizing_livestock,XBART,1,0.5454545454545454
visualizing_livestock,Adaboost,2,0.5454545454545454
visualizing_livestock,LightGBM,2,0.8636363636363636
visualizing_livestock,Provably Robust Boosting,2,0.6818181818181819
visualizing_livestock,XBART,2,0.9090909090909092
visualizing_livestock,Adaboost,3,0.6818181818181819
visualizing_livestock,LightGBM,3,0.7727272727272727
visualizing_livestock,Provably Robust Boosting,3,0.5454545454545454
visualizing_livestock,XBART,3,1.0
visualizing_livestock,Adaboost,4,0.9090909090909092
visualizing_livestock,LightGBM,4,0.9090909090909092
visualizing_livestock,Provably Robust Boosting,4,0.6818181818181819
visualizing_livestock,XBART,4,0.9090909090909092
visualizing_livestock,Adaboost,5,0.9333333333333332
visualizing_livestock,LightGBM,5,1.0
visualizing_livestock,Provably Robust Boosting,5,0.65
visualizing_livestock,XBART,5,1.0
visualizing_livestock,Adaboost,6,0.8500000000000001
visualizing_livestock,LightGBM,6,0.5
visualizing_livestock,Provably Robust Boosting,6,0.45
visualizing_livestock,XBART,6,0.5666666666666667
visualizing_livestock,Adaboost,7,0.9333333333333332
visualizing_livestock,LightGBM,7,0.7333333333333334
visualizing_livestock,Provably Robust Boosting,7,0.65
visualizing_livestock,XBART,7,0.9333333333333332
visualizing_livestock,Adaboost,8,0.8
visualizing_livestock,LightGBM,8,0.7666666666666667
visualizing_livestock,Provably Robust Boosting,8,0.6
visualizing_livestock,XBART,8,0.7666666666666667
visualizing_livestock,Adaboost,9,0.8666666666666667
visualizing_livestock,LightGBM,9,0.9666666666666668
visualizing_livestock,Provably Robust Boosting,9,0.65
visualizing_livestock,XBART,9,0.8666666666666666
vote,Adaboost,0,1.0
vote,LightGBM,0,0.994553376906318
vote,Provably Robust Boosting,0,0.6209150326797386
vote,XBART,0,0.9978213507625272
vote,Adaboost,1,1.0
vote,LightGBM,1,1.0
vote,Provably Robust Boosting,1,0.6198257080610022
vote,XBART,1,0.7494553376906319
vote,Adaboost,2,0.9912854030501088
vote,LightGBM,2,0.9651416122004356
vote,Provably Robust Boosting,2,0.5642701525054465
vote,XBART,2,0.9956427015250544
vote,Adaboost,3,0.9869281045751634
vote,LightGBM,3,0.9858387799564271
vote,Provably Robust Boosting,3,0.5
vote,XBART,3,0.5751633986928104
vote,Adaboost,4,0.9891067538126362
vote,LightGBM,4,0.989106753812636
vote,Provably Robust Boosting,4,0.6481481481481481
vote,XBART,4,0.9847494553376906
vote,Adaboost,5,0.9773755656108596
vote,LightGBM,5,0.9762443438914028
vote,Provably Robust Boosting,5,0.5565610859728507
vote,XBART,5,0.7850678733031673
vote,Adaboost,6,1.0
vote,LightGBM,6,1.0
vote,Provably Robust Boosting,6,0.5814479638009049
vote,XBART,6,0.9796380090497736
vote,Adaboost,7,1.0
vote,LightGBM,7,1.0
vote,Provably Robust Boosting,7,0.6346153846153846
vote,XBART,7,0.8914027149321266
vote,Adaboost,8,1.0
vote,LightGBM,8,1.0
vote,Provably Robust Boosting,8,0.7407407407407407
vote,XBART,8,1.0
vote,Adaboost,9,0.9560185185185184
vote,LightGBM,9,0.9328703703703703
vote,Provably Robust Boosting,9,0.6041666666666667
vote,XBART,9,0.8958333333333334
wall-following,Adaboost,0,0.9609057661388056
wall-following,LightGBM,0,1.0
wall-following,Provably Robust Boosting,0,0.8608659731846979
wall-following,XBART,0,0.9798542943740456
wall-following,Adaboost,1,0.9992904855427259
wall-following,LightGBM,1,1.0
wall-following,Provably Robust Boosting,1,0.8681378618467583
wall-following,XBART,1,0.9864370767452556
wall-following,Adaboost,2,0.9919181189404388
wall-following,LightGBM,2,0.9999964569160996
wall-following,Provably Robust Boosting,2,0.8844355015614428
wall-following,XBART,2,0.9506802434722356
wall-following,Adaboost,3,0.9972077855981808
wall-following,LightGBM,3,1.0
wall-following,Provably Robust Boosting,3,0.8565441449737248
wall-following,XBART,3,0.9810165184229168
wall-following,Adaboost,4,0.9972778172841212
wall-following,LightGBM,4,0.9999860084808104
wall-following,Provably Robust Boosting,4,0.8765051168430361
wall-following,XBART,4,0.9588001895208118
wall-following,Adaboost,5,0.9975119803018344
wall-following,LightGBM,5,1.0
wall-following,Provably Robust Boosting,5,0.8742992016060378
wall-following,XBART,5,0.9822746609855216
wall-following,Adaboost,6,0.9906020178701412
wall-following,LightGBM,6,0.9997039639067504
wall-following,Provably Robust Boosting,6,0.8772192819754667
wall-following,XBART,6,0.9584883334833324
wall-following,Adaboost,7,0.9920472581283692
wall-following,LightGBM,7,0.9993904510446492
wall-following,Provably Robust Boosting,7,0.8613398900266034
wall-following,XBART,7,0.9480072326800716
wall-following,Adaboost,8,0.995135576543758
wall-following,LightGBM,8,0.9999965034965036
wall-following,Provably Robust Boosting,8,0.8754281453939649
wall-following,XBART,8,0.9346164969167884
wall-following,Adaboost,9,0.9964306006269732
wall-following,LightGBM,9,0.9999816499382148
wall-following,Provably Robust Boosting,9,0.8400108846036594
wall-following,XBART,9,0.9544053477977088
waveform-noise,Adaboost,0,0.950232498648242
waveform-noise,LightGBM,0,0.9699383949609712
waveform-noise,Provably Robust Boosting,0,0.9149941048841468
waveform-noise,XBART,0,0.9039466872456062
waveform-noise,Adaboost,1,0.9391338603159994
waveform-noise,LightGBM,1,0.9685199862947697
waveform-noise,Provably Robust Boosting,1,0.9031214603900878
waveform-noise,XBART,1,0.8940759454501324
waveform-noise,Adaboost,2,0.9462603132245304
waveform-noise,LightGBM,2,0.9697803411756496
waveform-noise,Provably Robust Boosting,2,0.9192366794032903
waveform-noise,XBART,2,0.8923501777969095
waveform-noise,Adaboost,3,0.94508828969943
waveform-noise,LightGBM,3,0.9638220923415308
waveform-noise,Provably Robust Boosting,3,0.9213634031323178
waveform-noise,XBART,3,0.8304322345797667
waveform-noise,Adaboost,4,0.93837641176376
waveform-noise,LightGBM,4,0.9638491071749172
waveform-noise,Provably Robust Boosting,4,0.9119236281560922
waveform-noise,XBART,4,0.8547613449050508
waveform-noise,Adaboost,5,0.9371569514282422
waveform-noise,LightGBM,5,0.9597334184691516
waveform-noise,Provably Robust Boosting,5,0.8943988613084308
waveform-noise,XBART,5,0.8604233733294313
waveform-noise,Adaboost,6,0.9457215704011138
waveform-noise,LightGBM,6,0.9729786007573541
waveform-noise,Provably Robust Boosting,6,0.9197809526343328
waveform-noise,XBART,6,0.8709479341261606
waveform-noise,Adaboost,7,0.94913688774388
waveform-noise,LightGBM,7,0.9724393512951708
waveform-noise,Provably Robust Boosting,7,0.9165447930594892
